Play the world's number 1 online action game. Engage in an incredibly realistic brand of terrorist warfare in this wildly popular team-based game. Ally with teammates to complete strategic missions. Take out enemy sites. Rescue hostages. Your role affects your team's success. Your team's success affects your role.,1980s,1990s,action,assassin,classic,competitive,fps,first_person,military,multiplayer,old_school,pvp,score_attack,shooter,strategy,survival,tactical,team_based,violent,e_sports
One of the most popular online action games of all time Team Fortress Classic features over nine character classes -- from Medic to Spy to Demolition Man -- enlisted in a unique style of online team warfare. Each character class possesses unique weapons items and abilities as teams compete online in a variety of game play modes.,1990s,action,adventure,class_based,classic,co_op,competitive,fps,fast_paced,first_person,funny,mod,multiplayer,old_school,online_co_op,remake,retro,shooter,team_based,violent
Enlist in an intense brand of Axis vs. Allied teamplay set in the WWII European Theatre of Operations. Players assume the role of light/assault/heavy infantry sniper or machine-gunner class each with a unique arsenal of historical weaponry at their disposal. Missions are based on key historical operations.,action,class_based,classic,co_op,fps,first_person,historical,military,multiplayer,shooter,singleplayer,tactical,team_based,war,world_war_i,world_war_ii
Enjoy fast-paced multiplayer gaming with Deathmatch Classic (a.k.a. DMC). Valve's tribute to the work of id software DMC invites players to grab their rocket launchers and put their reflexes to the test in a collection of futuristic settings.,action,arena_shooter,classic,fps,first_person,multiplayer,sci_fi,shooter
Return to the Black Mesa Research Facility as one of the military specialists assigned to eliminate Gordon Freeman. Experience an entirely new episode of single player action. Meet fierce alien opponents and experiment with new weaponry. Named 'Game of the Year' by the Academy of Interactive Arts and Sciences.,1990s,action,adventure,aliens,atmospheric,classic,co_op,fps,first_person,gore,great_soundtrack,masterpiece,military,moddable,puzzle,sci_fi,shooter,silent_protagonist,singleplayer,story_rich
A futuristic action game that challenges your agility as well as your aim Ricochet features one-on-one and team matches played in a variety of futuristic battle arenas.,3d,action,classic,conspiracy,cyberpunk,fps,first_person,masterpiece,memes,multiplayer,old_school,platformer,psychological_horror,retro,sci_fi,shooter,space
Named Game of the Year by over 50 publications Valve's debut title blends action and adventure with award-winning technology to create a frighteningly realistic world where players must think to survive. Also includes an exciting multiplayer mode that allows you to play against friends and enemies around the world.,1990s,action,adventure,aliens,atmospheric,classic,difficult,fps,first_person,great_soundtrack,linear,masterpiece,moddable,multiplayer,retro,sci_fi,shooter,silent_protagonist,singleplayer,story_rich
With its extensive Tour of Duty campaign a near-limitless number of skirmish modes updates and new content for Counter-Strike's award-winning multiplayer game play plus over 12 bonus single player missions Counter-Strike: Condition Zero is a tremendous offering of single and multiplayer content.,action,adventure,atmospheric,classic,competitive,dark,fps,first_person,horror,military,multiplayer,online_co_op,open_world,shooter,simulation,singleplayer,strategy,survival,tactical,team_based
Made by Gearbox Software and originally released in 2001 as an add-on to Half-Life Blue Shift is a return to the Black Mesa Research Facility in which you play as Barney Calhoun the security guard sidekick who helped Gordon out of so many sticky situations.,1990s,action,adventure,aliens,atmospheric,classic,fps,first_person,great_soundtrack,moddable,puzzle,sci_fi,shooter,short,silent_protagonist,singleplayer,story_rich,zombies
"1998. HALF-LIFE sends a shock through the game industry with its combination of pounding action and continuous immersive storytelling. Valve's debut title wins more than 50 game-of-the-year awards on its way to being named ""Best PC Game Ever"" by PC Gamer and launches a franchise with more than eight million retail units sold worldwide.",action,adventure,aliens,atmospheric,classic,dystopian_,fps,first_person,great_soundtrack,horror,masterpiece,multiplayer,physics,puzzle,sci_fi,shooter,silent_protagonist,singleplayer,story_rich,zombies
Just updated to include player stats achievements new scoreboards and more!,action,atmospheric,competitive,difficult,fps,first_person,military,moddable,multiplayer,pvp,sandbox,shooter,simulation,singleplayer,strategy,survival,tactical,team_based,war,e_sports
Winner of over 50 Game of the Year awards Half-Life set new standards for action games when it was released in 1998. Half-Life: Source is a digitally remastered version of the critically acclaimed and best selling PC game enhanced via Source technology to include physics simulation enhanced effects and more.,1990s,action,adventure,aliens,atmospheric,classic,fps,first_person,great_soundtrack,horror,masterpiece,moddable,multiplayer,remake,sci_fi,shooter,silent_protagonist,singleplayer,story_rich,zombies
Valve's WWII Multiplayer Classic - Now available for Mac.,action,class_based,classic,comedy,fps,first_person,gore,historical,massively_multiplayer,military,multiplayer,online_co_op,realistic,shooter,simulation,strategy,tactical,team_based,war,world_war_ii
Fast multiplayer action set in the Half-Life 2 universe! HL2's physics adds a new dimension to deathmatch play. Play straight deathmatch or try Combine vs. Resistance teamplay. Toss a toilet at your friend today!,action,adventure,atmospheric,co_op,competitive,fps,first_person,free_to_play,funny,moddable,multiplayer,physics,sci_fi,shooter
Originally planned as a section of the Highway 17 chapter of Half-Life 2 Lost Coast is a playable technology showcase that introduces High Dynamic Range lighting to the Source engine.,action,adventure,aliens,atmospheric,benchmark,classic,dystopian_,fps,first_person,free_to_play,futuristic,great_soundtrack,multiplayer,post_apocalyptic,sci_fi,shooter,short,silent_protagonist,singleplayer,story_rich
Half-Life Deathmatch: Source is a recreation of the first multiplayer game set in the Half-Life universe. Features all the classic weapons and most-played maps now running on the Source engine.,action,classic,fps,first_person,multiplayer,remake,sci_fi,shooter
Half-Life 2 has sold over 4 million copies worldwide and earned over 35 Game of the Year Awards. Episode One is the first in a series of games that reveal the aftermath of Half-Life 2 and launch a journey beyond City 17. Also features two multiplayer games. Half-Life 2 not required.,action,adventure,aliens,atmospheric,cinematic,classic,dystopian_,episodic,fps,first_person,great_soundtrack,moddable,puzzle,sci_fi,shooter,short,silent_protagonist,singleplayer,story_rich,zombies
Portal&trade; is a new single player game from Valve. Set in the mysterious Aperture Science Laboratories Portal has been called one of the most innovative new games on the horizon and will offer gamers hours of unique gameplay.,action,adventure,atmospheric,classic,comedy,dark_humor,fps,female_protagonist,first_person,funny,great_soundtrack,physics,platformer,puzzle,sci_fi,science,short,singleplayer,story_rich,strategy
Half-Life&reg; 2: Episode Two is the second in a trilogy of new games created by Valve that extends the award-winning and best-selling Half-Life&reg; adventure. As Dr. Gordon Freeman you were last seen exiting City 17 with Alyx Vance as the Citadel erupted amidst a storm of unknown proportions.,action,adventure,aliens,atmospheric,classic,dystopian_,episodic,fps,first_person,great_soundtrack,horror,multiplayer,post_apocalyptic,puzzle,sci_fi,shooter,silent_protagonist,singleplayer,story_rich,zombies
Nine distinct classes provide a broad range of tactical abilities and personalities. Constantly updated with new game modes maps equipment and most importantly hats!,action,cartoon,cartoony,class_based,co_op,comedy,competitive,crafting,fps,first_person,free_to_play,funny,moddable,multiplayer,online_co_op,robots,shooter,tactical,team_based,trading
From Valve (the creators of Counter-Strike Half-Life and more) comes Left 4 Dead a co-op action horror game for the PC and Xbox 360 that casts up to four players in an epic struggle for survival against swarming zombie hordes and terrifying mutant monsters.,action,adventure,atmospheric,co_op,competitive,fps,female_protagonist,first_person,horror,moddable,multiplayer,online_co_op,post_apocalyptic,replay_value,shooter,singleplayer,survival,tactical,team_based,zombies
Set in the zombie apocalypse Left 4 Dead 2 (L4D2) is the highly anticipated sequel to the award-winning Left 4 Dead the #1 co-op game of 2008. This co-operative action horror FPS takes you and your friends through the cities swamps and cemeteries of the Deep South from Savannah to New Orleans across five expansive campaigns.,action,adventure,co_op,fps,first_person,gore,horror,local_co_op,moddable,multiplayer,online_co_op,post_apocalyptic,replay_value,shooter,singleplayer,survival,survival_horror,tactical,team_based,zombies
Every day millions of players worldwide enter battle as one of over a hundred Dota heroes. And no matter if it's their 10th hour of play or 1000th there's always something new to discover. With regular updates that ensure a constant evolution of gameplay features and heroes Dota 2 has taken on a life of its own.,action,action_rpg,character_customization,co_op,competitive,difficult,fantasy,free_to_play,moba,multiplayer,online_co_op,pvp,rpg,rts,replay_value,simulation,strategy,team_based,tower_defense,e_sports
The &quot;Perpetual Testing Initiative&quot; has been expanded to allow you to design co-op puzzles for you and your friends!,action,adventure,atmospheric,co_op,comedy,fps,female_protagonist,first_person,funny,local_co_op,multiplayer,online_co_op,platformer,puzzle,sci_fi,science,singleplayer,space,story_rich,strategy
Co-operative multiplayer game and complete code base available for free.,action,adventure,aliens,class_based,co_op,free_to_play,moddable,multiplayer,online_co_op,pve,sci_fi,shooter,singleplayer,strategy,survival,team_based,third_person,third_person_shooter,top_down,top_down_shooter
Counter-Strike: Global Offensive (CS: GO) expands upon the team-based action gameplay that it pioneered when it was launched 19 years ago. CS: GO features new maps characters weapons and game modes and delivers updated versions of the classic CS content (de_dust2 etc.).,action,co_op,competitive,difficult,fps,fast_paced,first_person,military,moddable,multiplayer,online_co_op,pvp,realistic,shooter,strategy,tactical,team_based,trading,war,e_sports
Featuring a wide collection of single and multiplayer games either online or with multiple mice Rag Doll Kung Fu provides players with one of the most creative and unique game experiences delivered in years.,fighting,indie,multiplayer
Fight in the theatre of war that changed the world forever. Battle alongside your compatriots on some of the most inhospitable environments of the Eastern Front in Red Orchestra: Ostfront 41-45. Red Orchestra places you in the most realistic WWII first-person multi-player combat to date on the PC allowing the player to fight through...,action,atmospheric,classic,fps,historical,military,multiplayer,realistic,shooter,simulation,singleplayer,strategy,tactical,team_based,war,world_war_ii
6-player co-op survival horror at its finest! Free updates free special events and a ridiculous amount of fun!,action,adventure,class_based,co_op,comedy,difficult,fps,first_person,gore,great_soundtrack,horror,moddable,multiplayer,online_co_op,shooter,singleplayer,survival,survival_horror,team_based,zombies
You are John Blade commander of HardCorps an elite security force dedicated to protecting the people of Freeport City. Four years have passed since your first battle with Elexis Sinclaire a beautiful brilliant and ruthless scientist who is out to remake humanity according to her own twisted vision.,action,classic,cyberpunk,episodic,fps,first_person,gore,old_school,sci_fi,shooter,short,singleplayer
Combining fast-paced action with strategic battle planning Darwinia features a novel and intuitive control mechanism a graphical style ripped from 80's retro classics like Tron and Defender and a story concerning a tribe of nomadic sprites trapped in a modern 3D world.,action,indie,rts,retro,singleplayer,story_rich,strategy,top_down
You play an Uplink Agent who makes a living by performing jobs for major corporations. Your tasks involve hacking into rival computer systems stealing research data sabotaging other companies laundering money erasing evidence or framing innocent people.,2d,addictive,atmospheric,classic,cyberpunk,experimental,great_soundtrack,hacking,indie,perma_death,puzzle,real_time_with_pause,rogue_like,sci_fi,simulation,singleplayer,story_rich,strategy
Inspired by the 1983 cult classic film Wargames DEFCON superbly evokes the tension paranoia and suspicion of the Cold War era playing on the fascinating aspects of psychological gameplay that occur during strategic nuclear warfare. You play a General hidden deep within an underground bunker.,2d,addictive,atmospheric,cold_war,diplomacy,great_soundtrack,indie,multiplayer,psychological_horror,rts,real_time_with_pause,simulation,singleplayer,strategy,tactical,war,wargame
&quot;Long ago a computer scientist called Dr Sepulveda created a beautiful digital world existing entirely within a computer network of his own invention. This world was called Darwinia and it was inhabited by a peaceful law-abiding digital life-form called the Darwinians.,indie,multiplayer,rts,retro,singleplayer,strategy
S.C.S. - Dangerous Waters allows you total control over multiple air surface and submarine platforms in a modern-day naval environment. Take direct control of individual crew stations and also plan and execute combined arms naval strategies from a top-down 'Commanders Eye' perspective.,multiplayer,naval,simulation,strategy
The award-winning Space Empires IV Deluxe is the latest edition in the Space Empires series. A grand strategy title in the space 4X (explore expand exploit and exterminate) genre Space Empires has already found a place in the heart of strategy gamers everywhere.,4x,sci_fi,singleplayer,space,strategy,turn_based,turn_based_strategy
The award-winning series Disciples introduced a milestone in the game's very successful history; the introduction of a new race: The Elves. The Elven Race added a new dimension to the game and added countless hours of gameplay. Now that series has expanded further with Disciples II: Rise Of The Elves.,atmospheric,classic,dark_fantasy,fantasy,great_soundtrack,rpg,strategy,turn_based,turn_based_strategy
Disciples II: Gallean's Return is a compilation edition that includes the base game Disciples II: Dark Prophecy plus the two standalone expansions Disciples II: Guardians of the Light and Disciples II: Servants of the Dark.,atmospheric,classic,dark_fantasy,fantasy,gothic,great_soundtrack,isometric,multiplayer,rpg,strategy,tactical,turn_based,turn_based_strategy
The most devastating mechanized armor to ever roll onto a battlefield is brought to life in Iron Warriors: T72-Tank Command. This epic combat simulator allows the player to command an entire platoon of tanks and ALL associated support units or assume the role of ANY member in a complete tank crew!,military,simulation,strategy,tanks
Space Empires V is the latest edition in the Space Empires series. This new chapter completely updates the UI and takes the player into a real-time rendered 3D universe. Watch space battles played out in glorious detail and realistic effects. Expand Explore Exploit and Exterminate in a huge living breathing galaxy.,4x,multiplayer,sci_fi,singleplayer,space,strategy,turn_based,turn_based_strategy
This critically acclaimed first-person RPG takes the player on an amazing journey into the fantasy world of Arx. The game mixes intelligent story with immersive and actual medieval surroundings. Arx Fatalis allows the player to feel that all his actions have a direct consequence on those around him.,action,action_rpg,adventure,atmospheric,classic,dark_fantasy,dungeon_crawler,exploration,fantasy,first_person,horror,magic,rpg,singleplayer,stealth,story_rich,underground
The Source Filmmaker (SFM) is the movie-making tool built and used by us here at Valve to make movies inside the Source game engine. Because the SFM uses the same assets as the game anything that exists in the game can be used in the movie and vice versa.,action,animation_&_modeling,anime,character_customization,comedy,crafting,difficult,first_person,free_to_play,funny,great_soundtrack,horror,memes,moddable,movie,multiplayer,sandbox,singleplayer,software,video_production
After the destruction of the EARTH in 2150 the leaders of the Eurasian Dynasty escaped on board an evacuation fleet. Now they are fighting for the survival of the human species. Their base is one large building comprising of smaller variable parts.,base_building,futuristic,multiplayer,rts,sci_fi,singleplayer,strategy
... 300 years after Aziraal has been banished a brother and sister are drawn into the conflict which has flared up between the Orcs and the free world. Kyra the hero's younger sister suddenly disappears in mysterious circumstances.«...If my family really belongs to the chosen ones why then have we always been as poor as church mice?,action,action_rpg,adventure,character_customization,dark_fantasy,fantasy,medieval,multiplayer,open_world,rpg,singleplayer,story_rich,third_person
Discover a new breed of Action-RPG game powered by an enhanced version of the Source™ Engine by Valve. Set in the Might &amp; Magic® universe players will experience ferocious combat in a dark and immersive fantasy environment. Swords Stealth Sorcery. Choose your way to kill.,action,action_rpg,adventure,atmospheric,classic,dark_fantasy,fps,fantasy,first_person,gore,hack_and_slash,magic,medieval,multiplayer,multiple_endings,rpg,singleplayer,stealth,story_rich,swordplay
Welcome to the Arena where high-ranking warriors are transformed into spineless mush. Abandoning every ounce of common sense and any trace of doubt you lunge onto a stage of harrowing landscapes and veiled abysses.,1990s,action,arena_shooter,atmospheric,classic,competitive,difficult,fps,fast_paced,first_person,gore,masterpiece,moddable,multiplayer,sci_fi,shooter,singleplayer,e_sports
The latest chapter in the Quake series is now on Steam!,action,adventure,arena_shooter,atmospheric,classic,dark,fps,fast_paced,first_person,gore,horror,multiplayer,sci_fi,shooter,singleplayer
Maybe it was the fact that people got to blow away Nazis. Maybe it was the sheer challenge of it all. For whatever reason Wolfenstein 3D and Spear of Destiny pioneered the first-person shooter genre and brought its legendary creators id Software worldwide notoriety and numerous awards.,1990s,2.5d,action,adventure,classic,difficult,fps,first_person,great_soundtrack,moddable,multiplayer,old_school,pixel_graphics,retro,shooter,singleplayer,world_war_ii
The complete megahit game that set the world afire. Plus All-New Episode IV: Thy Flesh Consumed. The demons came and the marines died. Except one. You are the last defense against these hell-spawned hordes. Prepare for the most intense mutant-laden blood-splattered action ever!,1990s,2.5d,action,classic,demons,difficult,fps,fast_paced,first_person,gore,great_soundtrack,masterpiece,moddable,multiplayer,old_school,retro,sci_fi,shooter,singleplayer,violent
Two New 32-Level DOOM II Episodes. Evilution: Far from earth the UAC recommenced their experiments on on of the moons of Jupiter. A spaceship mistaken for a supply vexxel on radar hovered above the base. Hideous demons poured out blanketing the base with death. All your comrades were quickly slaughtered or zombified.,1990s,action,atmospheric,classic,demons,difficult,fps,first_person,gore,great_soundtrack,horror,moddable,multiplayer,old_school,online_co_op,retro,sci_fi,shooter,singleplayer,zombies
Let the Obsession begin. Again. This time the entire forces of the netherworld have overrun Earth. To save her you must descend into the stygian depths of Hell itself! Battle mightier nastier deadlier demons and monsters. Use more powerful weapons.,1990s,action,classic,demons,fps,first_person,gore,great_soundtrack,horror,moddable,multiplayer,old_school,online_co_op,pixel_graphics,retro,sci_fi,shooter,singleplayer,violent,zombies
Rage through 32 single player levels and 6 deathmatch levels of sheer terror and fully immersive sound and lighting. Arm yourself against the cannibalistic Ogre fiendish Vore and indestructible Schambler using lethal nails fierce Thunderbolts and abominable Rocket and Grenade Launchers.,1990s,action,atmospheric,classic,competitive,fps,fast_paced,first_person,gore,great_soundtrack,horror,lovecraftian,masterpiece,moddable,multiplayer,old_school,retro,sci_fi,shooter,singleplayer
Shortly after landing on an alien surface you learn that hundreds of your men have been reduced to just a few. Now you must fight your way through heavily fortified military installations lower the city's defenses and shut down the enemy's war machine. Only then will the fate of humanity be known.,1990s,action,aliens,arena_shooter,atmospheric,classic,co_op,fps,fast_paced,first_person,gore,great_soundtrack,horror,moddable,multiplayer,old_school,retro,sci_fi,shooter,singleplayer
You are part of an elite commando force that must infiltrate a hostile alien cite. Once inside you must scour industrial landscapes crawl through waterways and air ducts navigate treacherous canyons teeming with vicious mutants stow away on an alien spacecraft and destroy the enemy's secret moon base.,action,classic,fps,shooter
Take out the Big Gun sounded simple enough except the Strogg were waiting. You and a few marines like you are the lucky ones. You've made it down in one piece and are still able to contact the fleet. The Gravity Well the Strogg's newest weapon in its arsenal against mankind is operational.,action,classic,fps,shooter
Never before have the forces aligned. United by name and by cause The Fallen Pagans Crusaders Intruders and Stroggs must channel their power into an allied operation where teamwork is the only method of mass destruction. Four distinct games test each troop's synthesis and strength to exacting degrees.,action,arena_shooter,classic,competitive,fps,fast_paced,multiplayer,shooter
While you were battling the evil forces of D'Sparil the other Serpent Riders were busy sowing the seeds of destruction in other dimensions. One such dimension is the decaying world where Hexen takes place. A world littered with the mangled corpses of nonbelievers and inhabited by the undead followers that executed them.,1990s,action,class_based,classic,dark_fantasy,fps,fantasy,old_school,rpg,retro,shooter,singleplayer
Where HeXen Ends the True Nightmare Begins. Deathkings of the Dark Citadel is the only official expansion of the original HeXen game. This add-on pack features 20 new single player levels from the original HeXen team as well as a host of new multiplayer options.,action,classic,dark_fantasy,fps,fantasy,retro,shooter
In a twisted medieval dimension undead creatures and bestial horrors have done the unthinkable--callously slaughtering your entire race. Your friends. Your family. Eliminated. But the nightmare has just begun.,1990s,action,classic,dark_fantasy,fps,fantasy,first_person,old_school,retro,shooter,singleplayer
The Ship is a murder mystery multiplayer.,action,adventure,assassin,comedy,difficult,fps,first_person,funny,indie,multiplayer,mystery,rpg,replay_value,shooter,simulation,singleplayer,stealth,strategy,stylized,survival
